relative_path,metric,metric_value,robust_z,direction,status
1-coins/145_1479428868.jpg,full_bright_fraction,0.00037760416666666666,18.885713005490288,high,statistical_outlier_for_review
1-coins/100_1477861308.jpg,full_bright_fraction,0.00037434895833333336,18.71709056794127,high,statistical_outlier_for_review
1-coins/80_1477851132.jpg,full_bright_fraction,0.00037434895833333336,18.71709056794127,high,statistical_outlier_for_review
1-coins/80_1477851708.jpg,full_bright_fraction,0.00037434895833333336,18.71709056794127,high,statistical_outlier_for_review
1-coins/80_1477850826.jpg,full_bright_fraction,0.00037109375,18.548468130392248,high,statistical_outlier_for_review
1-coins/80_1477851198.jpg,full_bright_fraction,0.00037109375,18.548468130392248,high,statistical_outlier_for_review
1-coins/100_1477861410.jpg,full_bright_fraction,0.00036783854166666665,18.379845692843226,high,statistical_outlier_for_review
1-coins/145_1479429012.jpg,full_bright_fraction,0.00036783854166666665,18.379845692843226,high,statistical_outlier_for_review
1-coins/100_1477861398.jpg,full_bright_fraction,0.00036458333333333335,18.211223255294207,high,statistical_outlier_for_review
1-coins/105_1479344520.jpg,full_bright_fraction,0.00036458333333333335,18.211223255294207,high,statistical_outlier_for_review
1-coins/65_1477846362.jpg,full_bright_fraction,0.000361328125,18.042600817745186,high,statistical_outlier_for_review
1-coins/65_1477846488.jpg,full_bright_fraction,0.000361328125,18.042600817745186,high,statistical_outlier_for_review
1-coins/55_1477838904.jpg,full_bright_fraction,0.00035807291666666664,17.873978380196164,high,statistical_outlier_for_review
1-coins/75_1477849854.jpg,full_bright_fraction,0.00035807291666666664,17.873978380196164,high,statistical_outlier_for_review
1-coins/75_1477849518.jpg,full_bright_fraction,0.00035481770833333334,17.705355942647145,high,statistical_outlier_for_review
1-coins/75_1477849908.jpg,full_bright_fraction,0.00035481770833333334,17.705355942647145,high,statistical_outlier_for_review
1-coins/100_1477154592.jpg,full_bright_fraction,0.0003515625,17.536733505098123,high,statistical_outlier_for_review
1-coins/100_1477860948.jpg,full_bright_fraction,0.0003515625,17.536733505098123,high,statistical_outlier_for_review
1-coins/125_1479424824.jpg,full_bright_fraction,0.0003515625,17.536733505098123,high,statistical_outlier_for_review
1-coins/145_1479428862.jpg,full_bright_fraction,0.0003515625,17.536733505098123,high,statistical_outlier_for_review
